NAME	SHORTNAME	PID	productWave	colorWave	allTWave	ratioWave	meanCond1	meanCond2
Tyrosine-protein kinase CSK	CSK	P41240	1.452091480156213	0	0.15391226	0.6419956003205709	18.20461862574243	18.84398331022527
Glycine--tRNA ligase	GARS	P41250	0.3006853843790971	0	0.71559888	0.8979113712837843	18.39163156063358	18.54698660534249
Isoleucine--tRNA ligase, cytoplasmic	IARS	P41252	3.246560930387137	3	0.025413416	3.141871035504135	20.12820560691561	18.47658164342453
Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin	TMPO	P42166;P42167	0.5875545420206976	0	0.50210214	1.221239887707102	20.48811517345287	20.19976855722868
Signal transducer and activator of transcription 1-alpha/beta	STAT1	P42224	0.4703736113388572	0	0.67940539	0.8108446288361277	18.26065142778676	18.56315402584189
Serine/threonine-protein kinase mTOR	MTOR	P42345	2.717378897125645	0	0.016408524	0.5239683485901473	17.97549463206596	18.90794306158601
40S ribosomal protein S27	RPS27	P42677	0.437211658397505	0	0.75220722	0.8046597883839183	21.53889919791544	21.85244835473938
60S ribosomal protein L35	RPL35	P42766	1.657351196359997	0	0.11284808	1.635628792744911	19.42120405118078	18.71135868653923
Endothelin-converting enzyme 1	ECE1	P42892	0.9697775995415689	0	0.35924685	1.439103725442177	20.3168855853299	19.79171500521277
Cell surface glycoprotein MUC18	MCAM	P43121	1.196472955699278	0	0.36411381	0.5914343280324635	19.06619457624103	19.82390468833146
Matrin-3	MATR3	P43243	0.1082505533662079	0	0.90936542	1.047528131662619	18.95400813907595	18.88701915064995
DNA mismatch repair protein Msh2	MSH2	P43246	0.8825955266329544	0	0.41225162	1.412017431778747	19.11109356492179	18.61333566569973
Nicotinamide phosphoribosyltransferase	NAMPT	P43490	1.626129699990365	0	0.046936121	0.8135839144077168	18.29169347704201	18.58933041637411
Ubiquitin carboxyl-terminal hydrolase 5	USP5	P45974	1.657538160422256	0	0.095819503	1.557240807359749	19.64788656901169	19.00889451302059
Ran GTPase-activating protein 1	RANGAP1	P46060	0.2393362768816267	0	0.82033581	1.112131931506071	19.36340668223284	19.21007873802094
ATP-dependent DNA helicase Q1	RECQL	P46063	0.9373495977832818	0	0.35167393	1.398121521528477	19.35780786667656	18.87431810475639
Crk-like protein	CRKL	P46109	2.391243336190843	1	0.055180412	2.193186147389022	22.17152225202939	21.03849398560936
Vesicle-fusing ATPase	NSF	P46459	1.909203265794162	0	0.086810865	0.5556401124918074	18.11365881016326	18.96143615165628
60S ribosomal protein L27a	RPL27A	P46776	2.1892427797934	0	0.055750977	1.912547152096296	19.52742176627925	18.59192644971217
60S ribosomal protein L5	RPL5	P46777	0.4735348741629934	0	0.67082888	1.231269549738359	19.66290952617335	19.36276289473192
60S ribosomal protein L21	RPL21	P46778	4.01928421089529	3	0.0052973973	3.3481093645614	20.40759721297718	18.66425055930235
60S ribosomal protein L28	RPL28	P46779	0.9965484906348401	0	0.30576378	0.7160168755526892	18.60058750131667	19.08252200593619
40S ribosomal protein S9	RPS9	P46781	0.01483772221304136	0	0.98776436	1.006600398308978	19.25126352702834	19.24177245321036
40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed	RPS5	P46782	1.701136028478818	0	0.13047199	0.5677574798899311	21.64875396192282	22.46540724904574
40S ribosomal protein S10;Putative 40S ribosomal protein S10-like	RPS10;RPS10P5	P46783;Q9NQ39	0.7889379004120158	0	0.55442834	1.446717598848275	20.07928300094095	19.54649966753218
Ras GTPase-activating-like protein IQGAP1	IQGAP1	P46940;Q13576;Q86VI3	0.2649732052190785	0	0.8558194	0.872147870163076	20.55326590542454	20.75062123977636
Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase	PLA2G4A	P47712	7.551111447446011	3	4.529002e-05	9.235012852067202	21.80767733070636	18.60056336174545
F-actin-capping protein subunit alpha-2	CAPZA2	P47755	0.6139553494254102	0	0.49661893	0.8066537217077593	23.02390260141497	23.33388120642701
F-actin-capping protein subunit beta	CAPZB	P47756	1.091712423015561	0	0.34800473	1.551106311015527	22.4666129257876	21.83331535539121
Glutamine--tRNA ligase	QARS	P47897	1.244586785909693	0	0.18306904	1.421290728669588	19.15197942511682	18.64477773337293
Galectin-7	LGALS7	P47929	0.3386797131937485	0	0.74473357	0.864129449409595	18.44558916478367	18.6562698106709
Glutamate--cysteine ligase regulatory subunit	GCLM	P48507	0.2806866965164545	0	0.76126808	0.8936462058663075	19.25780013800509	19.42002445077445
Serpin B4	SERPINB4	P48594	0.2233134647872745	0	0.77119011	0.9262830933142895	18.54779329180661	18.65826820519179
T-complex protein 1 subunit epsilon	CCT5	P48643	0.9473935189320422	0	0.30575958	0.7408361623560649	21.62580409860545	22.05857767105769
Casein kinase I isoform delta	CSNK1D	P48730	4.449690182227151	2	0.0040352475	0.2405551466043762	17.84005114864292	19.89561157775728
CD97 antigen;CD97 antigen subunit alpha;CD97 antigen subunit beta	CD97	P48960	0.3580598613236674	0	0.64206201	1.121661089407819	18.65736954391005	18.49173271332044
DNA polymerase delta subunit 2	POLD2	P49005	0.3919040713517639	0	0.75835222	0.8282998098535693	18.31766334013825	18.58943837756686
Protein ERGIC-53	LMAN1	P49257	0.2234634180728712	0	0.86754501	0.893936690230594	19.72944108372515	19.89119651714192
Nuclear autoantigenic sperm protein	NASP	P49321	1.236069561505168	0	0.13795811	0.7706689526505451	18.36605673223161	18.74187355573781
Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	FASN	P49327	2.871172647149482	3	0.016578915	2.129815915076962	23.45136668412715	22.36063794376173
T-complex protein 1 subunit gamma	CCT3	P49368	0.4630775429251486	0	0.64416176	1.207541253394488	21.52526737962505	21.25319490273708
Elongation factor Tu, mitochondrial	TUFM	P49411	0.1596566602968998	0	0.89761573	0.9248253728965451	19.38918081645944	19.5019279321394
Alpha-aminoadipic semialdehyde dehydrogenase	ALDH7A1	P49419	0.5359709484054846	0	0.42033523	0.8952938912256853	18.47204732298985	18.63161407537139
Signal recognition particle 9 kDa protein	SRP9	P49458	1.919984700107928	0	0.13975798	0.4778529655960302	17.79760025033788	18.86296157312266
Choline-phosphate cytidylyltransferase A	PCYT1A	P49585;Q9Y5K3	9.623931537599304	3	2.4672568e-06	16.18006878464278	22.81082748603646	18.79468165018886
Cysteine--tRNA ligase, cytoplasmic	CARS	P49589	0.2430612778018677	0	0.70037818	1.063185906363971	19.33524543636562	19.24685155093684
Casein kinase I isoform epsilon	CSNK1E	P49674	1.489480891214949	0	0.10224032	0.7075465402078757	18.10731232518043	18.60641537301541
Transmembrane emp24 domain-containing protein 10	TMED10	P49755	0.8149545863410097	0	0.42495307	0.7354526950087881	19.34310797257999	19.78640351846995
GMP synthase [glutamine-hydrolyzing]	GMPS	P49915	1.910473333857205	0	0.090892933	1.826400807152847	20.3050006770921	19.43599727483737
Cysteine-rich protein 1	CRIP1	P50238	2.689754026418704	1	0.13072012	3.496948263243543	20.35086263324286	18.54476618147778
Serpin H1	SERPINH1	P50454	1.45415642242525	1	0.405682	2.088319078072318	22.36879275675227	21.3064505960019
60S ribosomal protein L14	RPL14	P50914	6.956491240463588	3	1.3205048e-05	4.219965420885158	20.6658240474368	18.58859287014459
T-complex protein 1 subunit theta	CCT8	P50990	0.1495733913925577	0	0.85488957	1.058105451435433	20.66815810168521	20.58667468719943
T-complex protein 1 subunit delta	CCT4	P50991	1.005033031865445	0	0.28333756	0.7283293270669641	21.3526729598956	21.81001011659319
Fragile X mental retardation syndrome-related protein 1	FXR1	P51114;P51116;Q06787	1.014374913046094	0	0.31286374	1.423783869292513	18.87797345042203	18.3682432889247
Ras-related protein Rab-5C	RAB5C	P51148	6.00129487925086	3	0.00073912111	7.310704322429721	23.11860229888208	20.24859189495776
Ras-related protein Rab-7a	RAB7A	P51149	6.259595473291871	3	0.0013253802	10.42471410838411	23.52971861527718	20.14778270123518
Ras-related protein Rab-9A	RAB9A	P51151;Q9NP90	0.1057102938563865	0	0.89440262	1.040475762274961	18.5167564723833	18.45951311428074
Ras-related protein Rab-13	RAB13	P51153;P20337	0.2300735506345681	0	0.79416019	1.094279791198328	18.37247617899878	18.24249451786483
Translocon-associated protein subunit delta	SSR4	P51571	2.018836397843401	0	0.20129342	0.3997954593035483	19.37921171942385	20.701877727615
Host cell factor 1;HCF N-terminal chain 1;HCF N-terminal chain 2;HCF N-terminal chain 3;HCF N-terminal chain 4;HCF N-terminal chain 5;HCF N-terminal chain 6;HCF C-terminal chain 1;HCF C-terminal chain 2;HCF C-terminal chain 3;HCF C-terminal chain 4;HCF C-terminal chain 5;HCF C-terminal chain 6	HCFC1	P51610	0.4953813103330447	0	0.54383445	0.8521338526493393	18.19168814602125	18.422536175028
Signal transducer and activator of transcription 5B	STAT5B	P51692	1.758344531875519	0	0.15021528	0.5230212055278979	17.90403890136199	18.83909755553289
H(+)/Cl(-) exchange transporter 3	CLCN3	P51790	2.994270040651365	0	0.0064457287	1.745381113902983	19.53121237704405	18.72767028553514
Vesicle-associated membrane protein 7	VAMP7	P51809	13.40808829639466	3	1.3252112e-09	23.10884397907487	23.56158006926229	19.03120688364644
Hepatoma-derived growth factor	HDGF	P51858	0.3738794452098801	0	0.75105202	0.8411590553103643	19.90536406834785	20.15491353682024
Heterogeneous nuclear ribonucleoprotein A3	HNRNPA3	P51991	1.506554122235411	0	0.13207035	0.6473601904884768	18.24852649333806	18.8758859386974
Heterogeneous nuclear ribonucleoprotein M	HNRNPM	P52272	3.27435816867763	3	0.038543604	3.630857854171758	22.28439685267296	20.42408640204343
Importin subunit alpha-1	KPNA2	P52292	0.3071290601899328	0	0.79790127	1.155949378080112	19.51870628987677	19.30962806988584
Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed	HNRNPF	P52597	1.068964779844098	0	0.24548288	0.727497409130507	23.4386095180293	23.89759550282182
Thimet oligopeptidase	THOP1	P52888	0.6883285325996198	0	0.36953074	0.837418625206398	18.58945563387759	18.84543472304154
F-actin-capping protein subunit alpha-1	CAPZA1	P52907	0.6987060765288575	0	0.48134997	1.302394976664512	23.72919797913886	23.34803093888396
Cysteine-rich protein 2	CRIP2	P52943	0.3812757360277423	0	0.86946589	0.8007765967002881	21.43923207472271	21.75976035867021
Serine/threonine-protein kinase PLK1	PLK1	P53350	2.407650249968484	0	0.027604103	0.5553141683280929	18.3998635418914	19.2484874313481
Arfaptin-1	ARFIP1	P53367	3.041595656733126	2	0.014655538	0.4329890802524863	17.89327152614894	19.10086897960447
Cytosolic Fe-S cluster assembly factor NUBP1	NUBP1	P53384	0.3431342863604705	0	0.77329648	0.8517604705367525	18.46129265214198	18.69277296981062
ATP-citrate synthase	ACLY	P53396	2.188606325984086	1	0.10377955	2.304922299301409	21.39825192317157	20.1935338060536
Geranylgeranyl transferase type-2 subunit beta	RABGGTB	P53611	3.211889425153629	2	0.016560862	0.3708808346524473	18.33372333752288	19.76469571422222
Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain	CTSC	P53634	0.1445634646052696	0	0.81591374	0.9617889742683388	18.55648300680967	18.61269071411886
Monocarboxylate transporter 1	SLC16A1	P53985	1.090495005755908	0	0.37548959	0.6306480931561393	18.92600380336368	19.59109670426501
Protein transport protein Sec24C	SEC24C	P53992	0.9816639317726015	0	0.40460271	1.503883398640451	20.28843138270064	19.69973866856033
Bloom syndrome protein	BLM	P54132	1.804603052655914	0	0.06476035	0.6525171515963718	18.23655694153319	18.85246921259578
Arginine--tRNA ligase, cytoplasmic	RARS	P54136	0.3455955657650449	0	0.6632002	0.8905446089110547	19.14549513516986	19.31273534984447
Alpha-soluble NSF attachment protein	NAPA	P54920	1.012435170206611	0	0.33938193	0.6862832729868357	18.3499383374283	18.89306224049739
Exportin-2	CSE1L	P55060	3.023394341183661	1	0.10423914	4.116519794734237	20.67022218831837	18.62879702485764
Transitional endoplasmic reticulum ATPase	VCP	P55072	0.5758839012642412	0	0.68417823	1.329656099286648	20.22224199655247	19.81118883955473
Tumor protein D52	TPD52	P55327	19.59938101350619	3	3.4916534e-12	282.5596698782224	27.0058257563555	18.86341400401874
Protein SEC13 homolog	SEC13	P55735	0.9316170029695066	0	0.40020609	1.447838504258153	19.26771520397504	18.73381451460607
Heterogeneous nuclear ribonucleoprotein H2	HNRNPH2	P55795	0.5451316336053225	0	0.68574405	0.767748833754911	19.48439206819919	19.86568574740254
Eukaryotic translation initiation factor 3 subunit B	EIF3B	P55884	0.7921560375067322	0	0.41153115	1.325520285320661	18.86952784604371	18.46296909714553
Myc-associated zinc finger protein	MAZ	P56270	1.038753335880415	0	0.39837861	0.6421359358514516	17.90929163556796	18.54834099195619
Eukaryotic translation initiation factor 6	EIF6	P56537	1.069442341561285	0	0.32658789	0.6673694726670092	18.40320029003125	18.98664268976666
C-terminal-binding protein 2	CTBP2	P56545;Q13363	0.1426342086633703	0	0.8453449	0.9528571517846339	18.66313351834997	18.73280166548085
Epiplakin	EPPK1	P58107	1.168586428438218	0	0.25120065	1.483091087110607	19.17354127865941	18.60493407204202
Myotrophin	MTPN	P58546	0.8362223037036998	0	0.33830768	0.776181434463615	18.40939128110837	18.77492545038023
Actin-related protein 2/3 complex subunit 4	ARPC4	P59998	0.230236017266698	0	0.83575934	0.8998040360454838	20.3374126444082	20.4897299011964
Triosephosphate isomerase	TPI1	P60174	0.9791383118040535	0	0.38773215	1.482128088625472	19.45665033414162	18.8889802003714
Myosin light polypeptide 6	MYL6	P60660	2.824859101649579	1	0.16478342	4.117511339055881	25.21978169089799	23.17800906795859
Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	P60709;Q6S8J3;A5A3E0;P0CG38;P0CG39;Q9BYX7	1.53695897667555	1	0.30429232	2.028270327095889	28.8539585606914	27.83370861369038
Eukaryotic initiation factor 4A-I;Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed	EIF4A1;EIF4A2	P60842;Q14240;P38919	1.807940350521445	1	0.1568858	2.004891261684623	21.41408252060902	20.4105585285585
40S ribosomal protein S20	RPS20	P60866	2.652389563628319	0	0.15459192	0.279016747475232	22.67275712509532	24.51433350017078
Cell division control protein 42 homolog	CDC42	P60953	2.102927239583817	0	0.14901824	0.4128911355695926	18.87705242412408	20.15321907363145
Destrin	DSTN	P60981	0.8036094432866037	0	0.47852817	1.398147864068209	18.78834294949263	18.30482600546216
Ras-related protein Rab-8A;Ras-related protein Rab-8B	RAB8A;RAB8B	P61006;Q92930	4.154023496401365	3	0.022045106	5.646416850638343	21.13715492318002	18.63981928249918
Ras-related protein Rab-2A	RAB2A	P61019	11.06944116272626	3	1.5154036e-07	19.02690930166273	23.0092525966374	18.75928327000123
Ras-related protein Rab-5B	RAB5B	P61020	6.415844499965637	3	4.5024615e-05	4.196813961644443	21.04532189248937	18.9760273803167
Ras-related protein Rab-10	RAB10	P61026	7.658747265978651	3	0.0001134568	13.11892696190288	23.55641995436652	19.84284213724041
Ras-related protein Rab-14	RAB14	P61106	10.33387931806925	3	9.4348792e-07	19.81629755462435	24.10982828116225	19.80121274940892
Actin-related protein 3	ACTR3	P61158;Q9P1U1;Q9C0K3	0.9727920179817744	0	0.52995741	1.621167295482555	21.10494407743905	20.40791110076664
Actin-related protein 2	ACTR2	P61160	1.152493897232493	0	0.38430455	1.666902149701048	20.84516362452149	20.1079942066305
ADP-ribosylation factor 1;ADP-ribosylation factor 3	ARF1;ARF3	P84077;P61204	1.146491764287934	0	0.5264504	0.5479631459088814	19.95535925445907	20.82320848353735
ATP-binding cassette sub-family E member 1	ABCE1	P61221	1.10340340913806	0	0.40751845	0.6098174433798044	18.13609453990432	18.84964521662241
Ras-related protein Rap-1b;Ras-related protein Rap-1A;Ras-related protein Rap-1b-like protein	RAP1B;RAP1A	P61224;P62834;A6NIZ1	1.26892944948435	0	0.35489798	1.76422304156115	21.36438429168281	20.54535132681188
40S ribosomal protein S3a	RPS3A	P61247	2.366005892631463	1	0.10905603	2.6457111907102	20.98923023206615	19.5855746483298
Proteasome activator complex subunit 3	PSME3	P61289	3.091666038389562	3	0.010045497	2.134114234277228	20.78964252032861	19.69600511791775
60S ribosomal protein L15	RPL15	P61313	0.859319407565021	0	0.39591855	1.372613321802559	19.01190665949413	18.55498139765627
60S ribosomal protein L27	RPL27	P61353	0.4869022199703785	0	0.68530267	1.250742364715781	19.59092807435585	19.26814342907725
V-type proton ATPase subunit d 1	ATP6V0D1	P61421	12.6697288837625	3	1.3481894e-09	13.92379032672076	22.39941736706732	18.59993727786049
60S ribosomal protein L37a	RPL37A	P61513	1.34219873537004	0	0.15558189	0.690561706952014	18.26495285230159	18.79911061114728
Transforming protein RhoA;Rho-related GTP-binding protein RhoC	RHOA;RHOC	P61586;P08134	0.8624696165886157	0	0.28177676	0.8053150645077277	18.37886426252766	18.69123903620551
10 kDa heat shock protein, mitochondrial	HSPE1	P61604	1.148505331374921	0	0.17556511	0.7615741617353429	18.33272993204062	18.7256734944069
Lysozyme C	LYZ	P61626	0.8951440825418118	0	0.48839611	1.498912621148786	19.40867627466248	18.82475999058258
Beta-2-microglobulin;Beta-2-microglobulin form pI 5.3	B2M	P61769	0.9658217781640843	0	0.32082519	0.7209193362833608	18.50213781140759	18.97422806105109
WD repeat-containing protein 5	WDR5	P61964	0.1146979451168768	0	0.8983134	1.048353904784777	18.71368592327957	18.64556009716027
Heterogeneous nuclear ribonucleoprotein K	HNRNPK	P61978	1.243306470134641	0	0.13596217	0.7701842076853592	22.84752983022153	23.22425438354709
14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	YWHAG	P61981	0.01954744399874997	0	0.97874105	0.9929443390775303	18.58454149012749	18.59475673733924
40S ribosomal protein S7	RPS7	P62081	0.3668340998801334	0	0.6857872	0.8687280498912044	18.66956149345361	18.8725849676614
Serine/threonine-protein phosphatase PP1-beta catalytic subunit	PPP1CB	P62140	0.3009858119084079	0	0.76760966	1.137704774695303	19.42822664132313	19.24210040295779
40S ribosomal protein S8	RPS8	P62241	1.008929009049417	0	0.39999077	1.527295251144779	19.50012725727794	18.88914827164123
40S ribosomal protein S16	RPS16	P62249	0.177719907902592	0	0.89489919	0.9141520036385784	21.61149961664034	21.74099363742316
14-3-3 protein epsilon	YWHAE	P62258	0.02792548898264613	0	0.98041528	0.9866870219417451	19.72792475060676	19.74726031248231
40S ribosomal protein S14	RPS14	P62263	0.1886239134749559	0	0.85370725	0.9202304603424544	19.95514251756649	20.07507540089676
40S ribosomal protein S23	RPS23	P62266	0.698793149939533	0	0.52714878	0.7470484068774232	20.92888720547151	21.3496135712676
40S ribosomal protein S18	RPS18	P62269	0.02600433041113703	0	0.98263294	0.987330057589351	21.55150479558543	21.56990044221673
40S ribosomal protein S29	RPS29	P62273	4.078507584919265	3	0.0075619449	3.882917578872286	20.06103915931955	18.10389807525478
40S ribosomal protein S13	RPS13	P62277	3.266242426621602	3	0.026949609	3.241799598739539	21.4206517971814	19.72385688795482
40S ribosomal protein S11	RPS11	P62280	0.8327850555260561	0	0.46459973	1.414080251183457	21.94856866165864	21.44870466407211
Small nuclear ribonucleoprotein Sm D1	SNRPD1	P62314	3.719552414438628	0	0.0010838181	0.5927481377708295	18.3426598081906	19.09716867785994
Small nuclear ribonucleoprotein Sm D2	SNRPD2	P62316	0.4685558262802871	0	0.52157295	0.8791182412362086	18.45293198301432	18.63880285727396
Small nuclear ribonucleoprotein Sm D3	SNRPD3	P62318	1.898976131583172	0	0.045352247	0.6803858591356325	18.44069702279885	18.99627196076325
60S ribosomal protein L7a	RPL7A	P62424	0.4205433001492302	0	0.70403987	1.204254701606297	19.10709346451304	18.83895290806098
Ras-related protein Rab-11A	RAB11A	P62491;P57735	0.2495346077846321	0	0.79843301	1.110933983833804	18.85675694596243	18.70498385743105
Cellular nucleic acid-binding protein	CNBP	P62633	0.2291478456240732	0	0.88528013	1.129926211420229	21.68165533253276	21.50542677041794
40S ribosomal protein S4, X isoform	RPS4X	P62701;Q8TD47;P22090	1.848837585314108	1	0.24505688	2.358884030803096	21.75524469689586	20.51714020341296
60S ribosomal protein L23a	RPL23A	P62750	1.681443245760651	1	0.21943121	2.031776409851235	19.83211228279353	18.80937063567714
40S ribosomal protein S6	RPS6	P62753	1.382374853531829	0	0.12372957	0.7195424160693596	18.32013392934011	18.79498228979943
Histone H4	HIST1H4A	P62805	2.714177590526532	1	0.056948908	2.769571926180777	23.47481190057732	22.00514889459211
Ras-related protein Rab-1A	RAB1A	P62820;P59190	9.75680358043649	3	2.8809351e-05	37.17696960156832	25.88685285501051	20.67051558316777
GTP-binding nuclear protein Ran	RAN	P62826	2.098437176560978	1	0.10267279	2.15829569555842	21.34169977262451	20.23180723898879
60S ribosomal protein L23	RPL23	P62829	1.32256150977399	0	0.34432417	0.55113244823861	21.79213349693599	22.65166252265542
40S ribosomal protein S24	RPS24	P62847	0.1294854669444803	0	0.88021988	1.052687074167614	19.06062845810598	18.986551819122
40S ribosomal protein S25	RPS25	P62851	0.156576710212331	0	0.88531125	0.9306607745915436	20.34932419475199	20.45299688769471
40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	P62854;Q5JNZ5	0.06402987355725642	0	0.9609645	0.9681233515140174	20.42169421530796	20.46843143286078
40S ribosomal protein S28	RPS28	P62857	1.385810998249951	0	0.30418685	0.5475446774491826	19.05985802594025	19.92880943318297
E3 ubiquitin-protein ligase RBX1;E3 ubiquitin-protein ligase RBX1, N-terminally processed	RBX1	P62877	1.573839437883404	0	0.21910191	0.5305330064019451	17.99063387834114	18.90511946395251
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2;Guanine nucleotide-binding protein subunit beta-4	GNB2;GNB4	P62879;Q9HAV0	1.113910016396545	0	0.39142674	1.631908896660966	19.92380040009573	19.21723988077903
60S ribosomal protein L30	RPL30	P62888	0.8473399553194554	0	0.58057511	0.654652694017134	21.67397349754574	22.28517186060102
60S ribosomal protein L10a	RPL10A	P62906	3.368024315687176	3	0.015854798	2.965314362251562	21.30286702581388	19.73468196832068
60S ribosomal protein L11	RPL11	P62913	0.4184838199844769	0	0.74463421	1.223002032998667	22.80595538056748	22.51552857850541
60S ribosomal protein L8	RPL8	P62917	3.888469904339619	3	0.0036591268	2.735581019813871	20.05160127066368	18.59975398595297
Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	PPIA	P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37	1.365560855838723	0	0.39327213	0.5139664025945112	22.94735009439781	23.90760413413546
Growth factor receptor-bound protein 2	GRB2	P62993	0.04142548425264181	0	0.96305418	1.017533437397171	18.5956382611645	18.57056205716491
Ras-related C3 botulinum toxin substrate 1;Ras-related C3 botulinum toxin substrate 3;Ras-related C3 botulinum toxin substrate 2	RAC1;RAC3;RAC2	P63000;P60763;P15153	0.9010027119812491	0	0.39677158	0.7073306798987971	18.18110978312278	18.68065303961392
Vesicle-associated membrane protein 2	VAMP2	P63027	9.845110471678289	3	2.8511745e-06	19.7001435510704	22.89013653699742	18.59000229975517
14-3-3 protein zeta/delta	YWHAZ	P63104	0.02910873282151982	0	0.97762984	1.013455808548461	19.71983127322916	19.70054809135871
Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	PPP2R2A	P63151	1.054164812151694	0	0.32970598	0.6725476411176486	18.36735754129126	18.93964916900044
Dynein light chain 1, cytoplasmic	DYNLL1	P63167;Q96FJ2	0.0918535057197154	0	0.93986237	1.046025315924195	19.58802147209763	19.52310370395797
60S ribosomal protein L38	RPL38	P63173	0.734753816954786	0	0.65117013	1.462511829581686	22.44630035489196	21.89785206085588
S-phase kinase-associated protein 1	SKP1	P63208	0.1812132576210743	0	0.85367274	0.9249808008532048	19.14958797490577	19.26209264881426
40S ribosomal protein S21	RPS21	P63220	4.807063236455164	2	0.00056482258	0.3393920429855387	20.16895175048188	21.72792710394144
Eukaryotic translation initiation factor 5A-2;Eukaryotic translation initiation factor 5A-1-like;Eukaryotic translation initiation factor 5A-1	EIF5A2;EIF5AL1;EIF5A	Q9GZV4;Q6IS14;P63241	0.470711778414568	0	0.61396468	0.8357508603466566	18.31216599967084	18.57102115956181
Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed	GNB2L1	P63244	2.294013329265614	1	0.12721509	2.636368336946374	20.63532409412074	19.23677214533684
Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	P63261	0.9382540487340556	0	0.30012903	0.7497273699260948	18.48180533428237	18.89736735830864
Nuclease-sensitive element-binding protein 1	YBX1	P67809;P16989	3.26701021193746	3	0.017286563	2.837693751308928	20.7866516529209	19.28193275320115
Tropomyosin alpha-4 chain	TPM4	P67936;Q2TAC2	3.583097586499694	3	0.042617559	4.635375428755443	24.07381053066498	21.86112434019189
Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle;Actin, gamma-enteric smooth muscle;Actin, aortic smooth muscle	ACTC1;ACTA1;ACTG2;ACTA2	P68032;P68133;P63267;P62736	4.112012672844372	1	0.13654922	9.495881454478104	23.70630689108317	20.45900496643445
Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3	EEF1A1;EEF1A1P5	P68104;Q5VTE0;Q05639	0.4432477330052933	0	0.55415916	0.8785021639486977	25.66815253379784	25.85503478876434
Tubulin alpha-1B chain	TUBA1B	P68363;A6NHL2;Q9H853	0.4161264291802915	0	0.55888736	1.119962725219027	26.75648938724459	26.59303867017291
Tubulin alpha-4A chain	TUBA4A	P68366	1.045198394725265	0	0.47269338	1.646928503006762	23.6528458132415	22.93306788756187
Tubulin beta-4B chain;Tubulin beta-4A chain	TUBB4B;TUBB4A	P68371;P04350	0.9920497642218074	0	0.16857958	0.8592472676746717	25.29233547708372	25.51119021300048
Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.1;Histone H3;Histone H3.3C	HIST2H3A;HIST3H3;H3F3A;HIST1H3A;HIST2H3PS2;H3F3C	Q71DI3;Q16695;P84243;P68431;Q5TEC6;Q6NXT2	6.375162777220002	3	0.0047139488	16.54757244819671	22.81146893220891	18.76292125012746
General transcription factor II-I	GTF2I	P78347	0.1007879070781108	0	0.91377568	0.9581825846578409	18.93418012578917	18.99580762851295
T-complex protein 1 subunit beta	CCT2	P78371	0.6585261425506879	0	0.4429611	0.8095029676020562	22.01134772300804	22.31623944850169
mRNA export factor	RAE1	P78406	0.1846963522616178	0	0.8034004	0.9397647786825291	18.6426443505225	18.73227274723058
DNA-dependent protein kinase catalytic subunit	PRKDC	P78527	2.551783409136611	1	0.076866634	2.708551092300396	22.02731616739695	20.58979486229476
Endonuclease III-like protein 1	NTHL1	P78549	1.012769749831335	0	0.4192186	0.6438469566078462	17.97122802984487	18.60643832642722
Neutrophil gelatinase-associated lipocalin	LCN2	P80188	1.055075803083994	0	0.22821231	0.7508440129661154	18.2084245319517	18.6218394063095
Brain acid soluble protein 1	BASP1	P80723	0.04208733308000134	0	0.97633624	0.978275866207641	22.87128557627452	22.90297231979902
Dermcidin;Survival-promoting peptide;DCD-1	DCD	P81605	1.531897877324209	0	0.16841401	1.691468229758549	22.27346376178915	21.51518768202658
